id,model,question,true_answer,baseline_answer,rag_answer,difficulty,answer_type,context,f1_baseline_mbert,f1_rag_mbert,f1_baseline_xlm,f1_rag_xlm,f1_delta_mbert,f1_delta_xlm,script_mismatch_diagnostic_only
738,aya,گلگت میں کون سے دو تہوار منائے جاتے ہیں اور ان میں رقص کے علاوہ کیا مشترک سرگرمیاں ہیں؟,نوروز فیسٹیول 21 مارچ کو گلگت میں منایا جاتا ہے جس میں موسیقی، رقص اور کھانے کی تقسیم ہوتی ہے۔ گنانی فیسٹیول 21 جون کو شروع ہوتا ہے جس میں روایتی کھانا ڈیرم پٹی اور بانسری کی دھن پر لوک رقص شامل ہیں۔ دونوں تہواروں میں کھانا اور رقص مشترک سرگرمیاں ہیں۔,"گلگت میں منائے جانے والے دو اہم تہواروں میں ""مہینڈی"" اور ""بھائی بھتیجے کا دن"" شامل ہیں۔ مہینڈی میں خواتین اپنے ہاتھوں پر رنگیں لگاتی ہیں، جبکہ بھائی بھتیجے کے دن بہنیں اپنے بھائیوں کو تحفے دیتی ہیں اور ان کی خوشی کے لیے دعائیں کرتی ہیں۔ دونوں تہواروں میں خاندانوں کا اکٹ",گلگت میں بلتستان فیسٹیول اور نوروز فیسٹیول منائے جاتے ہیں۔ دونوں تہواروں میں رقص کے علاوہ پولو، فٹ بال، والی بال اور ہاکی جیسی کھیلوں کی سرگرمیاں بھی شامل ہوتی ہیں۔,hard,multi-source,"بلتستان فیسٹیول خزاں کے مہینوں میں منعقد ہوتا ہے اور بلتستان کی منفرد ثقافت کا جشن مناتا ہے۔ اس میں روایتی رقص، موسیقی اور ڈرامے کی پرفارمنس شامل ہوتی ہیں۔ روایتی بلتستانی کھانے اور مقامی دستکاری اور فن پارے بھی دستیاب ہوتے ہیں۔ یہ فیسٹیول سیاحوں اور مقامی لوگوں کے درمیان ثقافتی تبادلے کا موقع فراہم کرتا ہے۔

نوروز فیسٹیول ہر سال 21 مارچ کو منایا جاتا ہے جو فارسی کیلنڈر کے مطابق نئے سال کا پہلا دن ہے۔ یہ تین روزہ تقریب گلگت میں منائی جاتی ہے جس میں پولو، فٹ بال، والی بال اور ہاکی جیسے کھیل شامل ہیں۔ موسیقی، رقص اور کھانے کی تقسیم بھی اس تہوار کا حصہ ہے۔

گلگت بلتستان کے سفر کے دوران مقامی ثقافت اور روایات کا احترام کرنا ضروری سمجھا جاتا ہے۔ مردوں کے لیے شلوار قمیض یا لمبی آستین والی قمیض اور پتلون جبکہ خواتین کے لیے سادہ اور ڈھیلا لباس، جیسے لمبا کرتا اور پتلون، موزوں سمجھے جاتے ہیں۔ سفر کے دوران دوپٹہ ساتھ رکھنا مفید ہو سکتا ہے۔ اگرچہ زیادہ تر عوامی مقامات پر سر ڈھانپنا لازمی نہیں، تاہم مذہبی مقامات اور بعض دیہاتوں میں سر ڈھانپنا مقامی ثقافت اور روایات کا حصہ سمجھا جاتا ہے۔",0.675636887550354,0.760027050971985,0.869703948497772,0.897918879985809,0.08439016342163097,0.028214931488037,False
743,aya,بلتستان فیسٹیول میں کون کون سی ثقافتی سرگرمیاں اور کھانے دستیاب ہوتے ہیں؟,بلتستان فیسٹیول میں روایتی رقص، موسیقی اور ڈرامے کی پرفارمنس ہوتی ہیں۔ روایتی بلتستانی کھانے اور مقامی دستکاروں کے فن پارے بھی دستیاب ہوتے ہیں۔,"بلتستان فیسٹیول میں ثقافتی سرگرمیوں میں بلتستانی موسیقی، رقص، اور روایتی لباس کی نمائش شامل ہوتی ہے۔ کھانے کے طور پر بلتستانی مٹھائیاں، چائے، اور مقامی پکوان جیسے ""چپلی"" اور ""کھیار"" دستیاب ہوتے ہیں۔",بلتستان فیسٹیول میں روایتی رقص، موسیقی، ڈرامے کی پرفارمنس، روایتی بلتستانی کھانے، اور مقامی دستکاری اور فن پارے دستیاب ہوتے ہیں۔,medium,list-recall,"بلتستان فیسٹیول خزاں کے مہینوں میں منعقد ہوتا ہے اور بلتستان کی منفرد ثقافت کا جشن مناتا ہے۔ اس میں روایتی رقص، موسیقی اور ڈرامے کی پرفارمنس شامل ہوتی ہیں۔ روایتی بلتستانی کھانے اور مقامی دستکاری اور فن پارے بھی دستیاب ہوتے ہیں۔ یہ فیسٹیول سیاحوں اور مقامی لوگوں کے درمیان ثقافتی تبادلے کا موقع فراہم کرتا ہے۔

شندور پولو فیسٹیول گلگت بلتستان کا ایک اہم ثقافتی ایونٹ ہے۔ جون سے اکتوبر تک سیب، خوبانی، آڑو، بیر، توت، اخروٹ اور انگور دستیاب ہوتے ہیں۔

سرفرنگا سرد صحرا میں ہر سال سرفرنگا کولڈ ڈیزرٹ جیپ ریلی منعقد کی جاتی ہے جس کا مقصد گلگت بلتستان میں مہم جو سیاحت کو فروغ دینا اور مقامی معیشت کو مضبوط بنانا ہے۔ اس میلے میں فری اسٹائل پولو، بوٹنگ، دریائی رافٹنگ، تلوار رقص، موسیقی اور راک کلائمبنگ جیسی سرگرمیاں بھی شامل ہوتی ہیں۔",0.83295601606369,0.926727056503296,0.91479617357254,0.966427743434906,0.09377104043960605,0.051631569862366056,False
748,aya,رامہ ویلی کی نمایاں قدرتی کشش کون سی ہے؟,رامہ جھیل وادی کی اہم قدرتی کششوں میں شمار ہوتی ہے۔,"رامہ ویلی پاکستان کے پنجاب صوبے میں واقع ایک خوبصورت اور تاریخی مقام ہے۔ اس کی نمایاں قدرتی کششیں یہ ہیں:
1. **قدرتی مناظر**: گہرے سبز پہاڑی علاقوں، چمکدار ندیوں، اور وسیع وادیوں سے بھرا ہوا۔
2. **تاریخی اہمیت**: یہاں پر قدیم شہر اور آثار موجود ہیں جو مختلف ثقافتوں کے اثرات",رامہ ویلی کی نمایاں قدرتی کشش اس کے گھنے صنوبر، دیودار اور جونیپر کے جنگلات، رامہ جھیل، الپائن چراگاہیں، قدرتی چشمے اور پُر سکون مناظر ہیں۔,easy,factual,"ضلع استور میں واقع رامہ ویلی گھنے صنوبر، دیودار اور جونیپر کے جنگلات کے لیے مشہور ہے۔ اسی وادی میں واقع رامہ جھیل اہم قدرتی مقامات میں شمار ہوتی ہے۔ قریبی دیوسائی نیشنل پارک اپنے خوبصورت مناظر اور بھورے ریچھوں کی وجہ سے معروف ہے، جبکہ شیوسر جھیل علاقے کی بلند ترین جھیلوں میں شامل ہے۔ یہاں کی جھیلیں ماہی گیری اور اینگلنگ کے شوقین افراد کو بھی اپنی طرف متوجہ کرتی ہیں۔

رامہ جھیل، جسے رامہ تال بھی کہا جاتا ہے، ضلع استور، گلگت بلتستان میں تقریباً 3,507 میٹر کی بلندی پر نانگا پربت کے دامن کے قریب واقع ہے۔ جھیل کے گرد الپائن چراگاہیں اور صنوبر و دیودار کے جنگلات موجود ہیں، جس کی وجہ سے یہ ٹریکنگ اور قدرتی سیاحت کے لیے معروف مقام ہے۔ رامہ جھیل تک پہنچنے کے لیے عموماً استور سے جیپ کے ذریعے رامہ میڈوز جایا جاتا ہے، جہاں سے جھیل تک رسائی حاصل کی جاتی ہے۔

وادی براہ دریائے شیوک کے کنارے واقع ہے اور خپلو سے تقریباً 20 منٹ جبکہ اسکردو سے تقریباً 100 کلومیٹر کے فاصلے پر ہے۔ یہ اپنی قدرتی خوبصورتی، متعدد مچھلی فارموں، ایک مشہور جھیل، قدرتی چشموں اور پُرسکون مناظر کی وجہ سے مشہور ہے۔ مقامی لوگ سادہ، محنتی اور مہمان نواز ہیں اور اپنی منفرد ثقافت اور تہواروں کے ساتھ روایتی طرزِ زندگی گزارتے ہیں۔",0.683603286743164,0.727222740650177,0.873524963855743,0.877478361129761,0.04361945390701305,0.003953397274018,False
754,aya,زمینی سفر میں استور پہنچنے کے لیے کون سی شاہراہ استعمال کی جاتی ہے؟,زمینی سفر کے دوران قراقرم ہائی وے کے ذریعے تھلیچی پہنچ کر استور کی طرف سفر کیا جاتا ہے۔,سڑک نمبر 60,شاہراہ قراقرم,easy,factual,"اسلام آباد سے استور کے لیے براہِ راست راستہ موجود نہیں۔ فضائی سفر کرنے والے مسافر گلگت پہنچ کر تھلیچی کے راستے تقریباً 120 کلومیٹر سڑک کے ذریعے استور جا سکتے ہیں، جبکہ اسکردو سے دیوسائی نیشنل پارک کے راستے تقریباً 152 کلومیٹر کا سفر بھی ایک متبادل ہے۔ زمینی سفر کی صورت میں قراقرم ہائی وے کے ذریعے تھلیچی پہنچ کر وہاں سے استور جانے والی سڑک اختیار کی جاتی ہے، اور مجموعی فاصلہ تقریباً 630 کلومیٹر بنتا ہے۔

استور کا سفر عموماً مئی سے ستمبر کے دوران زیادہ آسان رہتا ہے کیونکہ اس عرصے میں سڑکیں کھلی ہوتی ہیں۔ نومبر سے اپریل تک شدید برف باری خصوصاً چلاس اور استور کے درمیان راستوں کو متاثر کر سکتی ہے۔ سفر سے پہلے موسم اور سڑکوں کی تازہ صورتحال معلوم کرنا مناسب رہتا ہے۔

اسکردو کا سڑک سفر اسلام آباد یا راولپنڈی سے شروع ہوتا ہے۔ راستہ ہزارہ موٹر وے، بشام، چلاس اور پھر شاہراہ قراقرم سے گزرتا ہے۔ سفر 13 سے 17 گھنٹے تک لگتا ہے۔ اس روٹ پر نیٹکو، فیصل موورز اور کے ٹو موورز بس سروسز چلتی ہیں۔ سفر کے دوران ناران، چلاس اور جگلوٹ میں وقفے لیے جا سکتے ہیں جہاں قدرتی مناظر کا لطف اٹھایا جا سکتا ہے۔",0.605602264404297,0.704432785511017,0.778613805770874,0.840445280075073,0.09883052110671997,0.061831474304199,False
758,aya,سردیوں میں استور کے سفر سے پہلے کن دو چیزوں کی معلومات حاصل کرنی چاہیے؟,سردیوں میں سفر سے پہلے موسم اور سڑکوں کی تازہ صورتحال معلوم کرنا مناسب رہتا ہے۔,"استور کے سفر سے پہلے، سردیوں میں درج ذیل دو اہم چیزوں کی معلومات حاصل کریں:

1. موسم اور درجہ حرارت: استور کا موسم سرد ہوتا ہے، اس لیے کپڑے، گرم لباس، دستانے، ٹوپی، اور موزے ساتھ لے جائیں۔ درجہ حرارت بہت کم ہو سکتا ہے، خاص طور پر راتوں میں۔

2. رہائش اور نقل و حمل: استور میں رہنے کے لیے ہوٹل یا",سردیوں میں استور کے سفر سے پہلے موسم اور سڑکوں کی تازہ صورتحال معلوم کرنا ضروری ہے۔,medium,list-recall,"استور کا سفر عموماً مئی سے ستمبر کے دوران زیادہ آسان رہتا ہے کیونکہ اس عرصے میں سڑکیں کھلی ہوتی ہیں۔ نومبر سے اپریل تک شدید برف باری خصوصاً چلاس اور استور کے درمیان راستوں کو متاثر کر سکتی ہے۔ سفر سے پہلے موسم اور سڑکوں کی تازہ صورتحال معلوم کرنا مناسب رہتا ہے۔

ہنزہ کا سفر کرتے وقت گرمیوں میں بھی گرم کپڑے ساتھ رکھنا ضروری ہے کیونکہ درجہ حرارت اچانک گر سکتا ہے۔ دور دراز علاقوں میں اے ٹی ایم کم ہیں اس لیے نقد رقم ساتھ لانا ضروری ہے۔ بعض علاقوں میں موبائل سگنل کمزور ہے اس لیے سفر سے پہلے نقشے ڈاؤن لوڈ کر لینے چاہئیں۔ تنگ اور پہاڑی سڑکوں کی وجہ سے رات کو گاڑی چلانے سے گریز کرنا چاہیے۔ زونگ اور جاز نیٹ ورک زیادہ تر علاقوں میں کام کرتے ہیں۔

نالتر میں سیاح جیپ سفاری کے ذریعے جھیلوں تک جا سکتے ہیں اور ٹریکنگ، کیمپنگ، سکیئنگ، سنو بورڈنگ اور جنگلی حیات کی فوٹوگرافی سے لطف اندوز ہو سکتے ہیں۔ نالتر کی سڑک تنگ، ناہموار اور لینڈ سلائیڈ کے خطرے سے دوچار رہتی ہے، اس لیے تجربہ کار مقامی جیپ ڈرائیور کی خدمات لینا مفید سمجھا جاتا ہے۔ رات کے وقت سفر سے گریز کرنا اور روانگی سے پہلے موسمی حالات معلوم کرنا بہتر ہوتا ہے۔ نالتر میں اے ٹی ایم اور موبائل سگنل کی سہولیات محدود ہیں، اس لیے نقد رقم اور گرم کپڑے ساتھ رکھنا مفید رہتا ہے۔",0.698441565036774,0.952404618263245,0.883213698863983,0.968179225921631,0.25396305322647095,0.08496552705764793,False
785,aya,دومیل رینبو جھیل کہاں واقع ہے؟,دومیل رینبو جھیل وادی استور کے علاقے منی مرگ میں واقع ہے۔,دومیل رینبو جھیل پاکستان کے صوبہ خیبر پختونخوا میں واقع ہے، خاص طور پر ایبٹ آباد ضلع میں۔ یہ جھیل اپنے رنگیں پانی کی وجہ سے مشہور ہے اور سیاحوں کے لیے ایک مقبول مقام ہے۔,دومیل رینبو جھیل وادی استور کے علاقے منی مرگ میں واقع ہے۔,easy,factual,"دومیل رینبو جھیل وادی استور کے علاقے منی مرگ میں واقع ہے۔ جھیل کے اطراف کھلے الپائن میدان، سرسبز گھاس اور موسم کے مطابق جنگلی پھول پائے جاتے ہیں۔ یہ جھیل ٹریکنگ کے ذریعے قابلِ رسائی ہے اور اپنے قدرتی پہاڑی مناظر کے لیے جانی جاتی ہے۔ بعض اوقات دھند یا بارش کی وجہ سے جھیل کی واضح منظر کشی ممکن نہیں ہوتی۔

رامہ جھیل، جسے رامہ تال بھی کہا جاتا ہے، ضلع استور، گلگت بلتستان میں تقریباً 3,507 میٹر کی بلندی پر نانگا پربت کے دامن کے قریب واقع ہے۔ جھیل کے گرد الپائن چراگاہیں اور صنوبر و دیودار کے جنگلات موجود ہیں، جس کی وجہ سے یہ ٹریکنگ اور قدرتی سیاحت کے لیے معروف مقام ہے۔ رامہ جھیل تک پہنچنے کے لیے عموماً استور سے جیپ کے ذریعے رامہ میڈوز جایا جاتا ہے، جہاں سے جھیل تک رسائی حاصل کی جاتی ہے۔

قرمبر جھیل پاکستان کی خوبصورت، شفاف اور بلند ترین جھیلوں میں شمار ہوتی ہے۔ یہ جھیل سطح سمندر سے تقریباً 4272 میٹر کی بلندی پر واقع ہے۔ قرمبر جھیل چترال کی بروغل وادی اور گلگت بلتستان کی اشکومن وادی کی سرحد پر واقع ہے۔ یہ دنیا کی 33ویں بلند ترین جھیل ہے اور حیاتیاتی سرگرمیوں کے لحاظ سے دنیا کی نمایاں جھیلوں میں شمار ہوتی ہے۔",0.748058199882507,1.0,0.913446664810181,1.0,0.251941800117493,0.086553335189819,False
786,aya,استور میں کون سی دو جھیلیں موسم کی وجہ سے مختلف سیاحتی تجربہ فراہم کر سکتی ہیں، اور کیوں؟,اللہ والی جھیل بلند مقام سے نظر آنے والے منفرد قدرتی منظر کے لیے مشہور ہے، جبکہ دومیل رینبو جھیل پر دھند یا بارش کی صورت میں جھیل کی واضح منظر کشی ممکن نہیں ہوتی۔,"پاکستان میں استور کے علاقے میں دو جھیلیں ہیں جو موسم کی وجہ سے مختلف سیاحتی تجربات پیش کرتی ہیں:

1. **جھیل بٹیہ**: یہ جھیل استور کے شمال میں واقع ہے اور سردیوں میں برف سے ڈھک جاتی ہے۔ برفانی مناظر اور برف پر سوار ہونے کا تجربہ یہاں بہت مقبول ہے۔
2. **جھیل چناب**: یہ جھی",شیوسر جھیل اور عطا آباد جھیل۔ شیوسر جھیل بہار میں رنگ برنگے جنگلی پھولوں اور تتلیوں کی وجہ سے دلکش منظر پیش کرتی ہے، جبکہ عطا آباد جھیل اپنے چمکدار نیلے پانی اور آبی کھیلوں کی وجہ سے مشہور ہے۔,hard,multi-source,"موسم بہار کے دوران رنگ برنگے جنگلی پھول اور نازک تتلیاں شیوسر جھیل کے اردگرد کے علاقے کو غیر معمولی خوبصورتی عطا کرتی ہیں، جو سیاحوں کے لیے ایک دلکش منظر پیش کرتی ہیں

استور کا سفر عموماً مئی سے ستمبر کے دوران زیادہ آسان رہتا ہے کیونکہ اس عرصے میں سڑکیں کھلی ہوتی ہیں۔ نومبر سے اپریل تک شدید برف باری خصوصاً چلاس اور استور کے درمیان راستوں کو متاثر کر سکتی ہے۔ سفر سے پہلے موسم اور سڑکوں کی تازہ صورتحال معلوم کرنا مناسب رہتا ہے۔

عطا آباد جھیل اپنے چمکدار نیلے پانی اور آبی کھیلوں کی وجہ سے سب سے مشہور سیاحتی مقام ہے۔ التیت اور بلتیت قلعے تاریخ سے محبت کرنے والوں کے لیے منفرد مقامات ہیں۔ ڈوئکر گاؤں طلوع اور غروب آفتاب دیکھنے کے لیے بہترین جگہ ہے۔ عطا آباد جھیل پر بوٹنگ، جیٹ سکینگ اور فشینگ جیسی سرگرمیاں دستیاب ہیں۔ وادی پاسو اور گلمٹ ویلی بھی اپنے دلکش مناظر کے لیے مشہور ہیں",0.669128119945526,0.71343469619751,0.861772000789642,0.875561535358429,0.044306576251983976,0.013789534568786954,False
789,aya,استور کی کون سی دو جھیلیں مختلف قدرتی خصوصیات کی وجہ سے مشہور ہیں؟,درلے جھیل اپنی صاف نیلی پانی اور بل کھاتی ہوئی شکل کے لیے مشہور ہے، جبکہ دومیل رینبو جھیل الپائن میدانوں اور موسمی جنگلی پھولوں سے گھرے قدرتی ماحول کی وجہ سے معروف ہے۔,"سندھ میں واقع ""کوہ نورو"" اور بلوچستان میں واقع ""مہانگن جھیل""۔","استور کی دو جھیلیں جو مختلف قدرتی خصوصیات کی وجہ سے مشہور ہیں وہ ہیں:
1. **شیوسر جھیل**، جو علاقے کی بلند ترین جھیلوں میں سے ایک ہے۔
2. **سترنگی جھیل (بشکری I)**، جو اپنے فیروزی، سبز اور گہرے نیلے رنگوں کی جھلک کے لیے مشہور ہے۔",hard,multi-source,"اللہ والی جھیل وادی پریشنگ کے آخری حصے میں، گوٹم سر کے قریب واقع ہے اور استور شہر سے تقریباً 45 منٹ کی مسافت پر ہے۔ یہ استور کی معروف سیاحتی جھیلوں میں شمار ہوتی ہے۔ جھیل کا نام ایک ایسے قدرتی منظر سے منسوب کیا جاتا ہے جہاں دریا کا بل کھاتا ہوا راستہ اور اردگرد کے سبز میدان بلند مقام سے دیکھنے پر عربی لفظ ""اللہ"" سے مشابہ دکھائی دیتے ہیں۔ جھیل کے اطراف موجود سرسبز میدان اور بلند پہاڑ سیاحت، تفریح اور قدرتی مناظر سے لطف اندوز ہونے کے لیے موزوں ماحول فراہم کرتے ہیں۔

ضلع استور میں واقع رامہ ویلی گھنے صنوبر، دیودار اور جونیپر کے جنگلات کے لیے مشہور ہے۔ اسی وادی میں واقع رامہ جھیل اہم قدرتی مقامات میں شمار ہوتی ہے۔ قریبی دیوسائی نیشنل پارک اپنے خوبصورت مناظر اور بھورے ریچھوں کی وجہ سے معروف ہے، جبکہ شیوسر جھیل علاقے کی بلند ترین جھیلوں میں شامل ہے۔ یہاں کی جھیلیں ماہی گیری اور اینگلنگ کے شوقین افراد کو بھی اپنی طرف متوجہ کرتی ہیں۔

نالتر کی مشہور جھیلیں بشکری جھیل سسٹم کا حصہ ہیں، جس میں 5 سے 6 الپائن جھیلیں شامل ہیں۔ یہ جھیلیں نالتر بالا سے تقریباً 12 سے 13 کلومیٹر دور واقع ہیں اور جیپ ٹریک کے ذریعے ان تک پہنچا جا سکتا ہے۔ سترنگی جھیل (بشکری I) اس سلسلے کی سب سے بڑی اور مشہور جھیل ہے، جو فیروزی، سبز اور گہرے نیلے سمیت مختلف رنگوں کی جھلک پیش کرتی ہے۔ بلیو لیک (بشکری II) اپنے گہرے نیلے پانی کے لیے مشہور ہے، جہاں دیودار کے درخت اور برف پوش چوٹیوں کے عکس پانی میں جھلکتے ہیں۔ فیروزہ جھیل (بشکری III) اپنے ہلکے فیروزی رنگ کی وجہ سے منفرد منظر پیش کرتی ہے۔",0.647033929824829,0.713999330997467,0.858040869235992,0.874113917350769,0.06696540117263805,0.016073048114777055,False
792,aya,استور میں کون سی دو جھیلیں ٹریکنگ یا قدرتی سیاحت کے لیے موزوں ہیں، اور ہر ایک کی ایک نمایاں خصوصیت کیا ہے؟,رامہ جھیل الپائن چراگاہوں اور صنوبر و دیودار کے جنگلات سے گھری ہوئی ہے، جبکہ دومیل رینبو جھیل ٹریکنگ کے ذریعے قابلِ رسائی ہے اور اس کے اطراف الپائن میدان اور جنگلی پھول پائے جاتے ہیں۔,"پاکستان میں ٹریکنگ اور قدرتی سیاحت کے لیے دو مشہور جھیلیں یہ ہیں:

1. **بہاول پور جھیل**:
   - **خصوصیت**: یہ جھیل اپنے وسیع پانی کے رقبے، صاف نیلے پانی اور گھنے جنگلات کے لیے معروف ہے۔ یہاں سے ہمالیہ کی خوبصورت مناظر کا نظارہ ملتا ہے۔

2. **سندھ جھیل**",بشکری جھیلوں میں سے سترنگی جھیل (بشکری I) اور بلیو لیک (بشکری II) ٹریکنگ اور قدرتی سیاحت کے لیے موزوں ہیں۔ سترنگی جھیل اپنی فیروزی، سبز اور گہرے نیلے رنگوں کی جھلک کے ساتھ نمایاں ہے، جبکہ بلیو لیک اپنے گہرے نیلے پانی اور دی,hard,multi-source,"موسم بہار کے دوران رنگ برنگے جنگلی پھول اور نازک تتلیاں شیوسر جھیل کے اردگرد کے علاقے کو غیر معمولی خوبصورتی عطا کرتی ہیں، جو سیاحوں کے لیے ایک دلکش منظر پیش کرتی ہیں

عطا آباد جھیل اپنے چمکدار نیلے پانی اور آبی کھیلوں کی وجہ سے سب سے مشہور سیاحتی مقام ہے۔ التیت اور بلتیت قلعے تاریخ سے محبت کرنے والوں کے لیے منفرد مقامات ہیں۔ ڈوئکر گاؤں طلوع اور غروب آفتاب دیکھنے کے لیے بہترین جگہ ہے۔ عطا آباد جھیل پر بوٹنگ، جیٹ سکینگ اور فشینگ جیسی سرگرمیاں دستیاب ہیں۔ وادی پاسو اور گلمٹ ویلی بھی اپنے دلکش مناظر کے لیے مشہور ہیں

نالتر کی مشہور جھیلیں بشکری جھیل سسٹم کا حصہ ہیں، جس میں 5 سے 6 الپائن جھیلیں شامل ہیں۔ یہ جھیلیں نالتر بالا سے تقریباً 12 سے 13 کلومیٹر دور واقع ہیں اور جیپ ٹریک کے ذریعے ان تک پہنچا جا سکتا ہے۔ سترنگی جھیل (بشکری I) اس سلسلے کی سب سے بڑی اور مشہور جھیل ہے، جو فیروزی، سبز اور گہرے نیلے سمیت مختلف رنگوں کی جھلک پیش کرتی ہے۔ بلیو لیک (بشکری II) اپنے گہرے نیلے پانی کے لیے مشہور ہے، جہاں دیودار کے درخت اور برف پوش چوٹیوں کے عکس پانی میں جھلکتے ہیں۔ فیروزہ جھیل (بشکری III) اپنے ہلکے فیروزی رنگ کی وجہ سے منفرد منظر پیش کرتی ہے۔",0.650185406208038,0.67414802312851,0.864781439304352,0.869009375572205,0.02396261692047197,0.004227936267853005,False
795,aya,دومیل رینبو جھیل تک کیسے پہنچا جا سکتا ہے؟,دومیل رینبو جھیل تک ٹریکنگ کے ذریعے پہنچا جا سکتا ہے۔,دومیل رینبو جھیل پاکستان کے صوبہ خیبر پختونخوا میں واقع ایک خوبصورت جھیل ہے۔ اسے پہنچنے کے لیے، پہلے لاہور سے 120 کلومیٹر دور قلات شہر جائیں، جہاں سے ٹیکسی یا بس لے کر دومیل پہنچیں۔ وہاں سے، جھیل تک پیدل سفر کریں جو تقریباً 15 منٹ کا ہوتا ہے۔ راستے میں، آپ کو خوبصورت من,دومیل رینبو جھیل تک رسائی کے لیے استور سے جیپ کے ذریعے رامہ میڈوز تک جانا ضروری ہے، جہاں سے جھیل تک ٹریکنگ کے ذریعے پہنچا جا سکتا ہے۔ فیری میڈوز تک رسائی شاہراہ قراقرم پر رائیکوٹ پل سے شروع ہونے والے راستے کے ذریعے حاصل کی جاتی ہے۔ رائیکوٹ پل سے ٹاٹو گاؤں تک,easy,factual,"دومیل رینبو جھیل وادی استور کے علاقے منی مرگ میں واقع ہے۔ جھیل کے اطراف کھلے الپائن میدان، سرسبز گھاس اور موسم کے مطابق جنگلی پھول پائے جاتے ہیں۔ یہ جھیل ٹریکنگ کے ذریعے قابلِ رسائی ہے اور اپنے قدرتی پہاڑی مناظر کے لیے جانی جاتی ہے۔ بعض اوقات دھند یا بارش کی وجہ سے جھیل کی واضح منظر کشی ممکن نہیں ہوتی۔

رامہ جھیل، جسے رامہ تال بھی کہا جاتا ہے، ضلع استور، گلگت بلتستان میں تقریباً 3,507 میٹر کی بلندی پر نانگا پربت کے دامن کے قریب واقع ہے۔ جھیل کے گرد الپائن چراگاہیں اور صنوبر و دیودار کے جنگلات موجود ہیں، جس کی وجہ سے یہ ٹریکنگ اور قدرتی سیاحت کے لیے معروف مقام ہے۔ رامہ جھیل تک پہنچنے کے لیے عموماً استور سے جیپ کے ذریعے رامہ میڈوز جایا جاتا ہے، جہاں سے جھیل تک رسائی حاصل کی جاتی ہے۔

فیری میڈوز تک رسائی شاہراہ قراقرم پر رائیکوٹ پل سے شروع ہونے والے راستے کے ذریعے حاصل کی جاتی ہے۔ رائیکوٹ پل سے ٹاٹو گاؤں تک جیپ کے ذریعے اور اس کے بعد تقریباً پانچ کلومیٹر پیدل سفر کر کے فیری میڈوز پہنچا جا سکتا ہے۔",0.684740245342255,0.768763244152069,0.886057078838348,0.914663970470428,0.08402299880981401,0.028606891632080078,False
800,aya,کھرمنگ اور ہنزہ دونوں کن مشترکہ پھلوں کی پیداوار کے لیے معروف ہیں؟,کھرمنگ اور ہنزہ دونوں سیب اور خوبانی کی پیداوار کے لیے معروف ہیں، جبکہ ہنزہ میں اخروٹ، بادام، انگور اور مقامی سفرجل بھی پیدا ہوتے ہیں۔,کھرمنگ اور ہنزہ دونوں ضلعیں پاکستان میں پھلوں کی پیداوار کے لیے مشہور ہیں۔ کھرمنگ میں انار، کھجور، اور انگور کی بڑی مقدار میں کاشت ہوتی ہے، جبکہ ہنزہ میں انار، کھجور، اور آم کی پیداوار زیادہ ہے۔,وادی ہنزہ اور کھرمنگ دونوں سیب، خوبانی، شہتوت، چیری اور انگور کی پیداوار کے لیے معروف ہیں۔,hard,multi-source,"وادی ہنزہ کی آب و ہوا اور بلندی مختلف پھلوں اور خشک میوہ جات کی کاشت کے لیے موزوں سمجھی جاتی ہے۔ یہاں بادام، اخروٹ، خوبانی، انگور اور مقامی قسم کے سفرجل پیدا کیے جاتے ہیں۔ مقامی دکانوں اور کریم آباد بازار میں یہ اشیا عام طور پر دستیاب ہوتی ہیں۔ ان میں سے بعض مصنوعات پاکستان کے دیگر شہروں تک بھی پہنچائی جاتی ہیں جس کے باعث مقامی منڈیوں میں ان کی قیمتیں نسبتاً مناسب رہتی ہیں۔

ہنزہ روایتی لباس، موسیقی، رقص اور مقامی کھانوں کے لیے مشہور ہے۔ یہ وادی سیب، خوبانی، شہتوت، چیری اور انگور کی پیداوار کے لیے جانی جاتی ہے۔ ہنزہ میں بروشاسکی، شینا اور واکھی مقامی زبانیں بولی جاتی ہیں جبکہ اردو اور انگریزی بھی عام طور پر سمجھی جاتی ہیں۔

سیب وادی ہنزہ کی نمایاں زرعی پیداوار میں شمار ہوتے ہیں اور ان کے باغات پہاڑی علاقوں میں مختلف مقامات پر موجود ہیں۔ ہنزہ میں سیب کی متعدد اقسام کاشت کی جاتی ہیں جن میں میٹھی، کھٹی، کراری اور رسیلی اقسام شامل ہیں۔ مقامی منڈیوں میں یہ پھل عام طور پر مناسب قیمت پر دستیاب ہوتا ہے۔",0.810105621814728,0.843805730342865,0.925787687301636,0.937435984611511,0.033700108528136985,0.011648297309875044,False
